Order_ID,Customer_ID,Date,Product_Category,Unit_Price,Quantity,Discount_Pct,Total_Amount,Delivery_Time_Days,Customer_Rating,Is_Weekend
ORD_015140,CUST_00104,2024-06-28,Beauty,106.45,1,0,106.45,2,5,0
ORD_015141,CUST_00069,2024-06-28,Beauty,106.26,1,0,106.26,4,4,0
ORD_015142,CUST_00007,2024-06-28,Beauty,89.41,2,0,178.82,7,3,0
ORD_015143,CUST_00088,2024-06-28,Beauty,87.76,2,0,175.52,8,5,0
ORD_015144,CUST_00234,2024-06-28,Beauty,111.9,1,0,111.9,2,4,0
ORD_015145,CUST_00179,2024-06-28,Beauty,96.67,2,0,193.35,6,5,0
ORD_015146,CUST_00161,2024-06-29,Electronics,766.29,1,0,766.29,5,4,1
ORD_015147,CUST_00163,2024-06-29,Electronics,758.52,1,0,758.52,6,4,1
ORD_015148,CUST_00214,2024-06-29,Electronics,818.85,3,0,2456.56,2,4,1
ORD_015149,CUST_00147,2024-06-29,Electronics,834.98,1,0,834.98,5,5,1
ORD_015150,CUST_00002,2024-06-29,Electronics,913.92,1,0,913.92,8,3,1
ORD_015151,CUST_00296,2024-06-29,Electronics,697.62,2,0,1395.23,1,5,1
ORD_015152,CUST_00012,2024-06-29,Electronics,745.18,2,0,1490.35,1,4,1
ORD_015153,CUST_00157,2024-06-29,Electronics,825.45,2,0,1650.89,4,4,1
ORD_015154,CUST_00090,2024-06-29,Electronics,746.37,1,0,746.37,5,5,1
ORD_015155,CUST_00091,2024-06-29,Electronics,796.26,1,0,796.26,9,3,1
ORD_015156,CUST_00087,2024-06-29,Electronics,746.09,2,0,1492.17,9,3,1
ORD_015157,CUST_00073,2024-06-29,Electronics,745.74,2,0,1491.47,4,4,1
ORD_015158,CUST_00265,2024-06-29,Electronics,842.21,2,0,1684.42,8,4,1
ORD_015159,CUST_00242,2024-06-29,Electronics,894.99,2,0,1789.99,2,4,1
ORD_015160,CUST_00222,2024-06-29,Electronics,804.21,1,0,804.21,5,3,1
ORD_015161,CUST_00261,2024-06-29,Electronics,874.3,1,0,874.3,3,4,1
ORD_015162,CUST_00165,2024-06-29,Electronics,692.8,2,0,1385.59,3,4,1
ORD_015163,CUST_00055,2024-06-29,Electronics,870.09,1,0,870.09,9,4,1
ORD_015164,CUST_00122,2024-06-29,Electronics,805.2,1,0,805.2,6,3,1
ORD_015165,CUST_00170,2024-06-29,Electronics,721.3,1,0,721.3,5,4,1
ORD_015166,CUST_00094,2024-06-29,Electronics,862.28,2,0,1724.55,4,5,1
ORD_015167,CUST_00137,2024-06-29,Electronics,688.72,1,0,688.72,2,4,1
ORD_015168,CUST_00223,2024-06-29,Electronics,904.42,2,0,1808.84,3,5,1
ORD_015169,CUST_00193,2024-06-29,Electronics,812.37,1,0,812.37,7,3,1
ORD_015170,CUST_00231,2024-06-29,Electronics,897.16,2,0,1794.32,5,4,1
ORD_015171,CUST_00155,2024-06-29,Fashion,140.34,1,0,140.34,7,5,1
ORD_015172,CUST_00297,2024-06-29,Fashion,163.69,1,0,163.69,8,3,1
ORD_015173,CUST_00199,2024-06-29,Fashion,169.78,1,0,169.78,8,4,1
ORD_015174,CUST_00190,2024-06-29,Fashion,132.46,1,0,132.46,5,4,1
ORD_015175,CUST_00120,2024-06-29,Fashion,151.45,2,0,302.9,6,5,1
ORD_015176,CUST_00020,2024-06-29,Fashion,134.68,1,0,134.68,1,5,1
ORD_015177,CUST_00136,2024-06-29,Fashion,136.93,1,0,136.93,1,5,1
ORD_015178,CUST_00033,2024-06-29,Fashion,153.82,2,0,307.64,4,4,1
ORD_015179,CUST_00182,2024-06-29,Fashion,145.42,2,0,290.84,7,3,1
ORD_015180,CUST_00197,2024-06-29,Fashion,160.16,1,0,160.16,4,5,1
ORD_015181,CUST_00023,2024-06-29,Fashion,132.89,1,0,132.89,9,4,1
ORD_015182,CUST_00078,2024-06-29,Fashion,134.59,1,0,134.59,1,5,1
ORD_015183,CUST_00283,2024-06-29,Fashion,132.13,1,0,132.13,2,5,1
ORD_015184,CUST_00278,2024-06-29,Fashion,164.46,1,0,164.46,5,4,1
ORD_015185,CUST_00030,2024-06-29,Fashion,145.78,2,0,291.57,5,4,1
ORD_015186,CUST_00169,2024-06-29,Fashion,133.52,1,0,133.52,2,4,1
ORD_015187,CUST_00211,2024-06-29,Fashion,171.27,1,0,171.27,6,3,1
ORD_015188,CUST_00029,2024-06-29,Fashion,159.32,1,0,159.32,7,4,1
ORD_015189,CUST_00087,2024-06-29,Fashion,128.88,1,0,128.88,2,5,1
ORD_015190,CUST_00020,2024-06-29,Fashion,148.05,1,0,148.05,1,5,1
ORD_015191,CUST_00127,2024-06-29,Fashion,130.03,1,0,130.03,7,3,1
ORD_015192,CUST_00068,2024-06-29,Home & Garden,278.93,1,30,195.25,5,5,1
ORD_015193,CUST_00078,2024-06-29,Home & Garden,268.3,1,30,187.81,1,5,1
ORD_015194,CUST_00117,2024-06-29,Home & Garden,305.5,1,30,213.85,4,3,1
ORD_015195,CUST_00100,2024-06-29,Home & Garden,329.06,1,30,230.34,6,4,1
ORD_015196,CUST_00186,2024-06-29,Home & Garden,342.79,3,30,719.85,2,4,1
ORD_015197,CUST_00187,2024-06-29,Home & Garden,288.65,2,30,404.11,1,5,1
ORD_015198,CUST_00158,2024-06-29,Home & Garden,305.6,3,30,641.75,1,5,1
ORD_015199,CUST_00115,2024-06-29,Home & Garden,328.48,2,30,459.87,5,5,1
ORD_015200,CUST_00091,2024-06-29,Home & Garden,269.0,1,30,188.3,4,5,1
ORD_015201,CUST_00104,2024-06-29,Home & Garden,285.03,1,30,199.52,8,4,1
ORD_015202,CUST_00295,2024-06-29,Home & Garden,270.07,3,30,567.15,3,5,1
ORD_015203,CUST_00008,2024-06-29,Home & Garden,302.01,2,30,422.81,6,5,1
ORD_015204,CUST_00222,2024-06-29,Home & Garden,282.83,2,30,395.96,7,5,1
ORD_015205,CUST_00210,2024-06-29,Home & Garden,272.33,3,30,571.89,6,4,1
ORD_015206,CUST_00159,2024-06-29,Home & Garden,263.25,2,30,368.56,9,3,1
ORD_015207,CUST_00148,2024-06-29,Home & Garden,305.24,1,30,213.67,8,3,1
ORD_015208,CUST_00070,2024-06-29,Home & Garden,264.21,1,30,184.94,8,4,1
ORD_015209,CUST_00065,2024-06-29,Home & Garden,285.35,1,30,199.75,1,5,1
ORD_015210,CUST_00268,2024-06-29,Home & Garden,282.87,2,30,396.01,2,4,1
ORD_015211,CUST_00066,2024-06-29,Sports,191.9,1,30,134.33,9,3,1
ORD_015212,CUST_00005,2024-06-29,Sports,219.98,1,30,153.98,3,5,1
ORD_015213,CUST_00013,2024-06-29,Sports,198.51,2,30,277.92,2,5,1
ORD_015214,CUST_00129,2024-06-29,Sports,228.5,1,30,159.95,3,5,1
ORD_015215,CUST_00157,2024-06-29,Sports,200.3,1,30,140.21,9,4,1
ORD_015216,CUST_00007,2024-06-29,Sports,215.81,1,30,151.07,9,4,1
ORD_015217,CUST_00145,2024-06-29,Sports,225.42,2,30,315.59,1,5,1
ORD_015218,CUST_00252,2024-06-29,Sports,191.88,1,30,134.32,9,4,1
ORD_015219,CUST_00261,2024-06-29,Sports,193.94,1,30,135.76,3,5,1
ORD_015220,CUST_00056,2024-06-29,Sports,182.07,2,30,254.9,8,4,1
ORD_015221,CUST_00050,2024-06-29,Sports,185.71,1,30,129.99,2,5,1
ORD_015222,CUST_00127,2024-06-29,Sports,218.99,3,30,459.88,3,5,1
ORD_015223,CUST_00180,2024-06-29,Sports,213.2,1,30,149.24,7,3,1
ORD_015224,CUST_00268,2024-06-29,Sports,194.21,1,30,135.95,8,3,1
ORD_015225,CUST_00214,2024-06-29,Sports,190.87,2,30,267.22,4,5,1
ORD_015226,CUST_00177,2024-06-29,Books,54.59,2,10,98.27,1,5,1
ORD_015227,CUST_00078,2024-06-29,Books,48.55,1,10,43.7,8,4,1
ORD_015228,CUST_00191,2024-06-29,Books,45.84,1,10,41.26,1,4,1
ORD_015229,CUST_00021,2024-06-29,Books,55.47,1,10,49.93,2,5,1
ORD_015230,CUST_00017,2024-06-29,Books,54.58,1,10,49.12,9,3,1
ORD_015231,CUST_00179,2024-06-29,Books,49.16,1,10,44.24,3,4,1
ORD_015232,CUST_00124,2024-06-29,Books,56.78,1,10,51.1,8,3,1
ORD_015233,CUST_00246,2024-06-29,Books,46.12,1,10,41.51,7,4,1
ORD_015234,CUST_00199,2024-06-29,Books,44.97,3,10,121.43,9,3,1
ORD_015235,CUST_00005,2024-06-29,Beauty,96.25,1,10,86.62,9,3,1
ORD_015236,CUST_00001,2024-06-29,Beauty,98.57,2,10,177.42,5,4,1
ORD_015237,CUST_00104,2024-06-29,Beauty,92.15,1,10,82.93,8,3,1
ORD_015238,CUST_00244,2024-06-29,Beauty,99.58,1,10,89.62,8,3,1
ORD_015239,CUST_00030,2024-06-29,Beauty,104.99,1,10,94.49,1,5,1
ORD_015240,CUST_00272,2024-06-29,Beauty,102.63,3,10,277.1,8,2,1
ORD_015241,CUST_00094,2024-06-29,Beauty,101.65,1,10,91.48,3,4,1
ORD_015242,CUST_00083,2024-06-29,Beauty,113.04,1,10,101.74,7,4,1
ORD_015243,CUST_00025,2024-06-29,Beauty,92.14,3,10,248.77,5,5,1
ORD_015244,CUST_00060,2024-06-29,Beauty,107.87,1,10,97.08,2,5,1
ORD_015245,CUST_00104,2024-06-29,Beauty,102.3,1,10,92.07,3,4,1
ORD_015246,CUST_00204,2024-06-29,Beauty,90.71,1,10,81.64,4,5,1
ORD_015247,CUST_00143,2024-06-29,Beauty,100.67,3,10,271.82,2,5,1
ORD_015248,CUST_00126,2024-06-29,Beauty,105.26,1,10,94.74,5,5,1
ORD_015249,CUST_00028,2024-06-29,Beauty,109.84,1,10,98.86,9,3,1
ORD_015250,CUST_00159,2024-06-29,Beauty,106.99,1,10,96.29,4,4,1
ORD_015251,CUST_00033,2024-06-29,Beauty,101.97,1,10,91.77,6,3,1
ORD_015252,CUST_00202,2024-06-29,Beauty,106.65,1,10,95.98,1,5,1
ORD_015253,CUST_00226,2024-06-29,Beauty,89.18,1,10,80.26,1,5,1
ORD_015254,CUST_00147,2024-06-29,Beauty,111.72,2,10,201.1,8,3,1
ORD_015255,CUST_00171,2024-06-29,Beauty,90.38,2,10,162.68,8,3,1
ORD_015256,CUST_00233,2024-06-30,Electronics,795.78,2,20,1273.25,9,3,1
ORD_015257,CUST_00047,2024-06-30,Electronics,694.83,2,20,1111.73,4,3,1
ORD_015258,CUST_00005,2024-06-30,Electronics,817.0,1,20,653.6,3,4,1
ORD_015259,CUST_00142,2024-06-30,Electronics,712.98,1,20,570.38,6,4,1
ORD_015260,CUST_00180,2024-06-30,Electronics,919.67,1,20,735.74,1,5,1
ORD_015261,CUST_00187,2024-06-30,Electronics,840.83,2,20,1345.33,4,5,1
ORD_015262,CUST_00218,2024-06-30,Electronics,698.23,1,20,558.58,6,4,1
ORD_015263,CUST_00289,2024-06-30,Electronics,699.91,1,20,559.93,6,5,1
ORD_015264,CUST_00143,2024-06-30,Electronics,716.01,1,20,572.81,4,4,1
ORD_015265,CUST_00040,2024-06-30,Electronics,854.94,1,20,683.95,2,5,1
ORD_015266,CUST_00131,2024-06-30,Electronics,765.8,1,20,612.64,6,4,1
ORD_015267,CUST_00100,2024-06-30,Electronics,867.2,1,20,693.76,3,5,1
ORD_015268,CUST_00096,2024-06-30,Electronics,802.31,2,20,1283.69,9,3,1
ORD_015269,CUST_00115,2024-06-30,Electronics,822.34,2,20,1315.74,6,3,1
ORD_015270,CUST_00222,2024-06-30,Electronics,744.89,1,20,595.91,8,4,1
ORD_015271,CUST_00109,2024-06-30,Electronics,907.79,1,20,726.24,5,5,1
ORD_015272,CUST_00158,2024-06-30,Electronics,753.88,2,20,1206.21,7,3,1
ORD_015273,CUST_00210,2024-06-30,Electronics,858.98,1,20,687.19,2,5,1
ORD_015274,CUST_00198,2024-06-30,Electronics,738.37,1,20,590.69,8,3,1
ORD_015275,CUST_00031,2024-06-30,Electronics,750.4,2,20,1200.65,2,5,1
ORD_015276,CUST_00299,2024-06-30,Electronics,713.06,2,20,1140.9,1,4,1
ORD_015277,CUST_00235,2024-06-30,Electronics,841.44,3,20,2019.45,9,3,1
ORD_015278,CUST_00170,2024-06-30,Electronics,907.79,1,20,726.23,2,5,1
ORD_015279,CUST_00260,2024-06-30,Electronics,866.81,2,20,1386.89,3,4,1
ORD_015280,CUST_00066,2024-06-30,Electronics,713.87,2,20,1142.18,3,4,1
ORD_015281,CUST_00013,2024-06-30,Electronics,900.72,1,20,720.58,8,3,1
ORD_015282,CUST_00117,2024-06-30,Electronics,836.63,1,20,669.31,2,5,1
ORD_015283,CUST_00047,2024-06-30,Electronics,750.57,1,20,600.46,4,4,1
ORD_015284,CUST_00212,2024-06-30,Electronics,748.69,2,20,1197.91,5,4,1
ORD_015285,CUST_00290,2024-06-30,Electronics,889.38,2,20,1423.01,1,5,1
ORD_015286,CUST_00274,2024-06-30,Electronics,838.09,1,20,670.48,9,3,1
ORD_015287,CUST_00058,2024-06-30,Electronics,700.58,1,20,560.47,3,5,1
ORD_015288,CUST_00253,2024-06-30,Electronics,799.49,1,20,639.6,2,5,1
ORD_015289,CUST_00151,2024-06-30,Fashion,156.91,2,10,282.43,2,5,1
ORD_015290,CUST_00233,2024-06-30,Fashion,135.14,1,10,121.63,2,4,1
ORD_015291,CUST_00250,2024-06-30,Fashion,166.26,1,10,149.63,9,4,1
ORD_015292,CUST_00018,2024-06-30,Fashion,162.67,1,10,146.4,1,4,1
ORD_015293,CUST_00165,2024-06-30,Fashion,170.75,1,10,153.68,4,5,1
ORD_015294,CUST_00017,2024-06-30,Fashion,169.04,1,10,152.13,9,3,1
ORD_015295,CUST_00127,2024-06-30,Fashion,140.35,3,10,378.93,7,4,1
ORD_015296,CUST_00251,2024-06-30,Fashion,156.28,1,10,140.65,3,4,1
ORD_015297,CUST_00097,2024-06-30,Fashion,138.45,1,10,124.6,7,4,1
ORD_015298,CUST_00217,2024-06-30,Fashion,150.7,1,10,135.63,8,3,1
ORD_015299,CUST_00005,2024-06-30,Fashion,154.76,2,10,278.57,1,5,1
ORD_015300,CUST_00158,2024-06-30,Fashion,143.06,1,10,128.75,1,5,1
ORD_015301,CUST_00174,2024-06-30,Fashion,150.5,1,10,135.45,4,4,1
ORD_015302,CUST_00183,2024-06-30,Fashion,141.38,1,10,127.24,1,4,1
ORD_015303,CUST_00181,2024-06-30,Fashion,150.75,1,10,135.67,1,5,1
ORD_015304,CUST_00061,2024-06-30,Fashion,129.55,1,10,116.6,1,5,1
ORD_015305,CUST_00043,2024-06-30,Fashion,171.31,1,10,154.18,6,4,1
ORD_015306,CUST_00119,2024-06-30,Fashion,149.37,1,10,134.43,9,3,1
ORD_015307,CUST_00095,2024-06-30,Fashion,149.39,1,10,134.45,5,4,1
ORD_015308,CUST_00076,2024-06-30,Fashion,144.05,3,10,388.93,7,3,1
ORD_015309,CUST_00277,2024-06-30,Fashion,157.25,1,10,141.52,9,3,1
ORD_015310,CUST_00246,2024-06-30,Home & Garden,303.72,1,0,303.72,4,4,1
ORD_015311,CUST_00184,2024-06-30,Home & Garden,317.7,1,0,317.7,1,4,1
ORD_015312,CUST_00251,2024-06-30,Home & Garden,302.5,2,0,605.0,8,4,1
ORD_015313,CUST_00152,2024-06-30,Home & Garden,322.71,2,0,645.43,3,4,1
ORD_015314,CUST_00286,2024-06-30,Home & Garden,325.61,2,0,651.23,4,5,1
ORD_015315,CUST_00108,2024-06-30,Home & Garden,311.5,2,0,623.0,5,5,1
ORD_015316,CUST_00266,2024-06-30,Home & Garden,264.22,1,0,264.22,5,4,1
ORD_015317,CUST_00053,2024-06-30,Home & Garden,269.33,2,0,538.67,4,4,1
ORD_015318,CUST_00024,2024-06-30,Home & Garden,317.68,1,0,317.68,8,3,1
ORD_015319,CUST_00088,2024-06-30,Home & Garden,337.88,1,0,337.88,2,5,1
ORD_015320,CUST_00231,2024-06-30,Home & Garden,329.1,1,0,329.1,2,5,1
ORD_015321,CUST_00241,2024-06-30,Home & Garden,278.61,1,0,278.61,4,5,1
ORD_015322,CUST_00029,2024-06-30,Home & Garden,328.86,1,0,328.86,1,5,1
ORD_015323,CUST_00037,2024-06-30,Home & Garden,339.3,2,0,678.6,2,4,1
ORD_015324,CUST_00096,2024-06-30,Sports,200.68,1,0,200.68,1,5,1
ORD_015325,CUST_00228,2024-06-30,Sports,202.08,2,0,404.17,1,4,1
ORD_015326,CUST_00190,2024-06-30,Sports,216.23,2,0,432.45,1,5,1
ORD_015327,CUST_00290,2024-06-30,Sports,224.52,3,0,673.56,2,4,1
ORD_015328,CUST_00192,2024-06-30,Sports,179.23,1,0,179.23,2,4,1
ORD_015329,CUST_00016,2024-06-30,Sports,218.61,1,0,218.61,9,3,1
ORD_015330,CUST_00138,2024-06-30,Sports,201.32,1,0,201.32,6,3,1
ORD_015331,CUST_00285,2024-06-30,Sports,222.14,1,0,222.14,2,4,1
ORD_015332,CUST_00020,2024-06-30,Sports,200.93,1,0,200.93,7,4,1
ORD_015333,CUST_00133,2024-06-30,Sports,191.35,1,0,191.35,3,4,1
ORD_015334,CUST_00163,2024-06-30,Sports,202.96,1,0,202.96,9,3,1
ORD_015335,CUST_00024,2024-06-30,Books,47.7,1,20,38.16,3,4,1
ORD_015336,CUST_00245,2024-06-30,Books,42.62,1,20,34.1,8,3,1
ORD_015337,CUST_00150,2024-06-30,Books,44.37,1,20,35.5,4,4,1
ORD_015338,CUST_00029,2024-06-30,Books,44.66,1,20,35.73,7,4,1
ORD_015339,CUST_00173,2024-06-30,Books,55.11,2,20,88.18,6,3,1
ORD_015340,CUST_00156,2024-06-30,Books,48.93,1,20,39.15,2,5,1
ORD_015341,CUST_00243,2024-06-30,Books,50.93,1,20,40.74,9,3,1
ORD_015342,CUST_00094,2024-06-30,Books,53.07,2,20,84.92,6,4,1
ORD_015343,CUST_00159,2024-06-30,Books,54.36,1,20,43.48,4,4,1
ORD_015344,CUST_00159,2024-06-30,Books,49.98,3,20,119.94,7,3,1
ORD_015345,CUST_00155,2024-06-30,Books,42.58,1,20,34.07,4,5,1
ORD_015346,CUST_00213,2024-06-30,Beauty,89.25,2,20,142.8,6,4,1
ORD_015347,CUST_00015,2024-06-30,Beauty,99.74,2,20,159.59,5,4,1
ORD_015348,CUST_00009,2024-06-30,Beauty,100.44,2,20,160.71,3,5,1
ORD_015349,CUST_00253,2024-06-30,Beauty,88.19,1,20,70.55,2,5,1
ORD_015350,CUST_00028,2024-06-30,Beauty,101.03,2,20,161.65,2,5,1
ORD_015351,CUST_00168,2024-06-30,Beauty,99.06,1,20,79.25,5,5,1
ORD_015352,CUST_00270,2024-06-30,Beauty,106.18,1,20,84.95,7,4,1
ORD_015353,CUST_00229,2024-06-30,Beauty,88.33,1,20,70.67,1,4,1
ORD_015354,CUST_00206,2024-06-30,Beauty,97.83,1,20,78.26,2,5,1
ORD_015355,CUST_00228,2024-06-30,Beauty,96.83,1,20,77.47,4,5,1
ORD_015356,CUST_00113,2024-06-30,Beauty,113.73,1,20,90.98,5,4,1
ORD_015357,CUST_00099,2024-06-30,Beauty,89.76,1,20,71.81,4,3,1
ORD_015358,CUST_00157,2024-06-30,Beauty,94.13,1,20,75.3,7,3,1
ORD_015359,CUST_00145,2024-06-30,Beauty,92.69,1,20,74.15,9,4,1
ORD_015360,CUST_00251,2024-06-30,Beauty,87.32,1,20,69.85,1,5,1
ORD_015361,CUST_00045,2024-06-30,Beauty,94.57,2,20,151.32,3,3,1
ORD_015362,CUST_00273,2024-06-30,Beauty,89.91,1,20,71.93,9,3,1
ORD_015363,CUST_00090,2024-06-30,Beauty,97.22,1,20,77.78,4,5,1
ORD_015364,CUST_00048,2024-06-30,Beauty,114.86,1,20,91.88,1,5,1
ORD_015365,CUST_00121,2024-06-30,Beauty,87.03,3,20,208.86,7,4,1
ORD_015366,CUST_00009,2024-06-30,Beauty,85.96,1,20,68.77,3,4,1
ORD_015367,CUST_00177,2024-06-30,Beauty,101.23,1,20,80.98,7,5,1
ORD_015368,CUST_00019,2024-07-01,Electronics,918.9,2,10,1654.02,7,4,0
ORD_015369,CUST_00010,2024-07-01,Electronics,910.1,2,10,1638.19,3,5,0
ORD_015370,CUST_00136,2024-07-01,Electronics,683.98,2,10,1231.16,6,3,0
ORD_015371,CUST_00278,2024-07-01,Electronics,683.26,1,10,614.94,4,5,0
ORD_015372,CUST_00040,2024-07-01,Electronics,842.9,2,10,1517.22,4,3,0
ORD_015373,CUST_00296,2024-07-01,Electronics,740.36,1,10,666.32,6,4,0
ORD_015374,CUST_00035,2024-07-01,Electronics,899.17,1,10,809.26,2,5,0
ORD_015375,CUST_00219,2024-07-01,Electronics,812.29,1,10,731.06,2,3,0
ORD_015376,CUST_00239,2024-07-01,Electronics,772.46,1,10,695.22,5,4,0
ORD_015377,CUST_00047,2024-07-01,Electronics,872.06,3,10,2354.56,6,4,0
ORD_015378,CUST_00084,2024-07-01,Electronics,913.79,1,10,822.41,2,5,0
ORD_015379,CUST_00034,2024-07-01,Electronics,715.16,1,10,643.64,9,3,0
ORD_015380,CUST_00295,2024-07-01,Electronics,888.97,1,10,800.07,3,5,0
ORD_015381,CUST_00126,2024-07-01,Electronics,908.56,1,10,817.71,2,3,0
ORD_015382,CUST_00205,2024-07-01,Electronics,884.77,2,10,1592.59,1,4,0
ORD_015383,CUST_00264,2024-07-01,Electronics,742.06,3,10,2003.55,2,4,0
ORD_015384,CUST_00297,2024-07-01,Electronics,745.09,1,10,670.58,3,5,0
ORD_015385,CUST_00065,2024-07-01,Electronics,815.78,1,10,734.2,4,4,0
ORD_015386,CUST_00052,2024-07-01,Electronics,813.41,1,10,732.07,5,4,0
ORD_015387,CUST_00249,2024-07-01,Electronics,796.43,2,10,1433.57,6,4,0
ORD_015388,CUST_00167,2024-07-01,Electronics,785.41,1,10,706.87,5,4,0
ORD_015389,CUST_00168,2024-07-01,Electronics,705.52,1,10,634.97,3,5,0
ORD_015390,CUST_00222,2024-07-01,Electronics,812.04,1,10,730.84,2,4,0
ORD_015391,CUST_00292,2024-07-01,Fashion,167.07,1,0,167.07,5,4,0
ORD_015392,CUST_00108,2024-07-01,Fashion,145.51,2,0,291.01,1,4,0
ORD_015393,CUST_00067,2024-07-01,Fashion,154.21,1,0,154.21,9,3,0
ORD_015394,CUST_00016,2024-07-01,Fashion,143.97,1,0,143.97,8,3,0
ORD_015395,CUST_00119,2024-07-01,Fashion,128.96,1,0,128.96,5,3,0
ORD_015396,CUST_00067,2024-07-01,Fashion,167.77,3,0,503.32,1,5,0
ORD_015397,CUST_00295,2024-07-01,Fashion,167.82,1,0,167.82,3,4,0
ORD_015398,CUST_00058,2024-07-01,Fashion,159.42,2,0,318.84,5,4,0
ORD_015399,CUST_00176,2024-07-01,Fashion,151.26,2,0,302.52,1,4,0
ORD_015400,CUST_00243,2024-07-01,Fashion,137.34,1,0,137.34,7,3,0
ORD_015401,CUST_00252,2024-07-01,Fashion,148.2,1,0,148.2,7,3,0
ORD_015402,CUST_00212,2024-07-01,Fashion,161.65,1,0,161.65,3,4,0
ORD_015403,CUST_00166,2024-07-01,Fashion,154.69,2,0,309.39,9,3,0
ORD_015404,CUST_00033,2024-07-01,Home & Garden,274.95,1,0,274.95,3,5,0
ORD_015405,CUST_00145,2024-07-01,Home & Garden,323.68,2,0,647.36,4,4,0
ORD_015406,CUST_00062,2024-07-01,Home & Garden,340.73,1,0,340.73,2,5,0
ORD_015407,CUST_00239,2024-07-01,Home & Garden,264.91,1,0,264.91,9,3,0
ORD_015408,CUST_00173,2024-07-01,Home & Garden,286.27,1,0,286.27,6,5,0
ORD_015409,CUST_00207,2024-07-01,Home & Garden,289.56,1,0,289.56,2,4,0
ORD_015410,CUST_00099,2024-07-01,Home & Garden,292.82,1,0,292.82,5,4,0
ORD_015411,CUST_00276,2024-07-01,Home & Garden,282.17,1,0,282.17,1,5,0
ORD_015412,CUST_00156,2024-07-01,Home & Garden,279.45,3,0,838.35,2,4,0
ORD_015413,CUST_00122,2024-07-01,Home & Garden,327.34,1,0,327.34,2,4,0
ORD_015414,CUST_00056,2024-07-01,Sports,211.39,3,0,634.17,4,4,0
ORD_015415,CUST_00253,2024-07-01,Sports,195.71,1,0,195.71,3,4,0
ORD_015416,CUST_00057,2024-07-01,Sports,195.01,2,0,390.01,8,2,0
ORD_015417,CUST_00189,2024-07-01,Sports,188.96,1,0,188.96,1,4,0
ORD_015418,CUST_00072,2024-07-01,Sports,228.53,1,0,228.53,6,4,0
ORD_015419,CUST_00076,2024-07-01,Sports,208.94,1,0,208.94,4,5,0
ORD_015420,CUST_00272,2024-07-01,Sports,181.89,1,0,181.89,3,4,0
ORD_015421,CUST_00293,2024-07-01,Books,53.05,1,0,53.05,7,4,0
ORD_015422,CUST_00139,2024-07-01,Books,55.55,2,0,111.1,7,3,0
ORD_015423,CUST_00219,2024-07-01,Books,50.91,1,0,50.91,9,3,0
ORD_015424,CUST_00146,2024-07-01,Books,44.32,2,0,88.65,5,4,0
ORD_015425,CUST_00290,2024-07-01,Books,55.07,1,0,55.07,7,4,0
ORD_015426,CUST_00292,2024-07-01,Books,54.17,1,0,54.17,4,4,0
ORD_015427,CUST_00288,2024-07-01,Beauty,96.99,1,0,96.99,4,4,0
ORD_015428,CUST_00103,2024-07-01,Beauty,109.05,1,0,109.05,3,4,0
ORD_015429,CUST_00088,2024-07-01,Beauty,113.39,2,0,226.79,4,4,0
ORD_015430,CUST_00031,2024-07-01,Beauty,99.1,1,0,99.1,5,4,0
ORD_015431,CUST_00170,2024-07-01,Beauty,94.95,2,0,189.91,2,5,0
ORD_015432,CUST_00130,2024-07-01,Beauty,108.28,1,0,108.28,7,4,0
ORD_015433,CUST_00186,2024-07-01,Beauty,104.48,2,0,208.97,5,4,0
ORD_015434,CUST_00222,2024-07-01,Beauty,91.7,2,0,183.41,6,4,0
ORD_015435,CUST_00267,2024-07-01,Beauty,89.87,1,0,89.87,8,3,0
ORD_015436,CUST_00230,2024-07-01,Beauty,105.22,1,0,105.22,6,4,0
ORD_015437,CUST_00039,2024-07-01,Beauty,93.57,3,0,280.7,3,5,0
ORD_015438,CUST_00244,2024-07-02,Electronics,802.42,1,20,641.94,3,5,0
ORD_015439,CUST_00108,2024-07-02,Electronics,705.53,3,20,1693.26,4,5,0
ORD_015440,CUST_00164,2024-07-02,Electronics,688.15,1,20,550.52,4,4,0
ORD_015441,CUST_00224,2024-07-02,Electronics,750.57,2,20,1200.91,3,5,0
ORD_015442,CUST_00130,2024-07-02,Electronics,829.57,2,20,1327.31,1,5,0
ORD_015443,CUST_00137,2024-07-02,Electronics,831.11,1,20,664.89,1,5,0
ORD_015444,CUST_00133,2024-07-02,Electronics,771.33,2,20,1234.12,7,3,0
ORD_015445,CUST_00258,2024-07-02,Electronics,840.37,1,20,672.29,5,3,0
ORD_015446,CUST_00253,2024-07-02,Electronics,684.44,1,20,547.55,5,4,0
ORD_015447,CUST_00221,2024-07-02,Electronics,912.5,1,20,730.0,2,4,0
ORD_015448,CUST_00154,2024-07-02,Electronics,759.83,1,20,607.86,9,3,0
ORD_015449,CUST_00292,2024-07-02,Electronics,779.95,2,20,1247.91,4,3,0
ORD_015450,CUST_00124,2024-07-02,Electronics,888.35,2,20,1421.36,4,3,0
ORD_015451,CUST_00004,2024-07-02,Electronics,774.41,1,20,619.52,1,5,0
ORD_015452,CUST_00263,2024-07-02,Electronics,706.58,3,20,1695.78,7,4,0
ORD_015453,CUST_00109,2024-07-02,Electronics,876.2,2,20,1401.92,4,4,0
ORD_015454,CUST_00061,2024-07-02,Electronics,735.16,2,20,1176.25,7,4,0
